2023-09-26 10:08:04 - ID: Topriest-55697, Name: Topriest, Level: 11, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Stuyvesant-46918, Name: Stuyvesant, Level: 11, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Sikal-50228, Name: Sikal, Level: 16, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Borden-15350, Name: Borden, Level: 6, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Bimbobeutlin-59630, Name: Bimbobeutlin, Level: 24, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Himejima-33752, Name: Himejima, Level: 17, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Ethellyn-47980, Name: Ethellyn, Level: 38, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Ailise-34134, Name: Ailise, Level: 21, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Awoogers-46920, Name: Awoogers, Level: 8, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Lekorvi-16857, Name: Lekorvi, Level: 21, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Wyren-61168, Name: Wyren, Level: 25, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Fajnacipka-56987, Name: Fajnacipka, Level: 15, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Avathar-54416, Name: Avathar, Level: 26, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Magephorn-37796, Name: Magephorn, Level: 11, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Lägerer-5701, Name: Lägerer, Level: 9, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Nopeitwo-61484, Name: Nopeitwo, Level: 7, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Donpito-51820, Name: Donpito, Level: 36, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Lagdcban-42509, Name: Lagdcban, Level: 8, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Toeboy-7588, Name: Toeboy, Level: 12, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Redroot-49160, Name: Redroot, Level: 17, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Holymekael-31921, Name: Holymekael, Level: 8, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Namitheboss-12139, Name: Namitheboss, Level: 30, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Gohr-8893, Name: Gohr, Level: 10, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Daethers-21494, Name: Daethers, Level: 21, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Sicknèss-48789, Name: Sicknèss, Level: 6, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Orrlen-25215, Name: Orrlen, Level: 13, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Naravas-51231, Name: Naravas, Level: 19, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Kemel-3336, Name: Kemel, Level: 23, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Nedjs-26914, Name: Nedjs, Level: 11, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Notdéad-19941, Name: Notdéad, Level: 20, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Vistezo-27651, Name: Vistezo, Level: 19, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Ctrlpre-27868, Name: Ctrlpre, Level: 13, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Wasäbi-15371, Name: Wasäbi, Level: 12, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Sarinety-29831, Name: Sarinety, Level: 34, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Floppathird-7661, Name: Floppathird, Level: 10, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Swftnss-56635, Name: Swftnss, Level: 49, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Aldersbach-61945, Name: Aldersbach, Level: 11, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Clotted-6412, Name: Clotted, Level: 19, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Kléiahc-56307, Name: Kléiahc, Level: 29, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Ramsie-62874, Name: Ramsie, Level: 36, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Nosumm-31013, Name: Nosumm, Level: 11, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Leandrin-30590, Name: Leandrin, Level: 7, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Incap-12793, Name: Incap, Level: 23, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Nostalgybolt-27965, Name: Nostalgybolt, Level: 42, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Moarbrew-7178, Name: Moarbrew, Level: 16, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Poofiexd-42798, Name: Poofiexd, Level: 26, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Granny-39799, Name: Granny, Level: 10, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Monóry-42674, Name: Monóry, Level: 20, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Lionheartdn-14160, Name: Lionheartdn, Level: 10, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Thoots-26738, Name: Thoots, Level: 17, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Anuvaone-25975, Name: Anuvaone, Level: 40, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Vitu-44877, Name: Vitu, Level: 27, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Formymods-14982, Name: Formymods, Level: 11, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Lenah-55364, Name: Lenah, Level: 20, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Kwylph-49337, Name: Kwylph, Level: 13, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Süsse-37086, Name: Süsse, Level: 18, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Reijinko-19004, Name: Reijinko, Level: 13, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Priestian-41301, Name: Priestian, Level: 6, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Machalotee-295, Name: Machalotee, Level: 12, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Enöze-29428, Name: Enöze, Level: 17, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Valdar-3370, Name: Valdar, Level: 48, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Mvn-32092, Name: Mvn, Level: 18, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Skritnitsa-28870, Name: Skritnitsa, Level: 8, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Atranaxotrax-25282, Name: Atranaxotrax, Level: 11, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Rïñ-31427, Name: Rïñ, Level: 23, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Huunthc-59442, Name: Huunthc, Level: 11, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Kevîn-21713, Name: Kevîn, Level: 13, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Dathømir-23305, Name: Dathømir, Level: 11, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Farfora-46961, Name: Farfora, Level: 23, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Pewpewgaming-39981, Name: Pewpewgaming, Level: 17, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Unbender-13624, Name: Unbender, Level: 26, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Clissy-51024, Name: Clissy, Level: 8, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Nekosha-20271, Name: Nekosha, Level: 9, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Twizzo-13226, Name: Twizzo, Level: 57, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Омерта-21368, Name: Омерта, Level: 8, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Axekanzler-14871, Name: Axekanzler, Level: 23, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Чипусик-31056, Name: Чипусик, Level: 11, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Amokmage-50095, Name: Amokmage, Level: 9, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Zauko-17056, Name: Zauko, Level: 6, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Nikseen-65026, Name: Nikseen, Level: 17, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Nemeya-19857, Name: Nemeya, Level: 17, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Drodrax-10700, Name: Drodrax, Level: 14, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Justbelieve-57165, Name: Justbelieve, Level: 16, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Wurstdiebin-3153, Name: Wurstdiebin, Level: 18, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Falillo-62272, Name: Falillo, Level: 17, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Zoldars-6263, Name: Zoldars, Level: 7, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Corpseruptn-30897, Name: Corpseruptn, Level: 45, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Vanheden-16740, Name: Vanheden, Level: 26, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Tsepo-12761, Name: Tsepo, Level: 6, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Dindunuffinx-62394, Name: Dindunuffinx, Level: 12, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Ozeico-21799, Name: Ozeico, Level: 42, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Sibmage-19637, Name: Sibmage, Level: 13, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Fysikk-25423, Name: Fysikk, Level: 13, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Robn-65109, Name: Robn, Level: 13, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Neiya-35873, Name: Neiya, Level: 11, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Voorzichtig-17177, Name: Voorzichtig, Level: 33, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Apuh-39581, Name: Apuh, Level: 27, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Kilhom-29355, Name: Kilhom, Level: 16, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Kegsmash-29801, Name: Kegsmash, Level: 18, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Arknt-62781, Name: Arknt, Level: 19, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Nyv-40498, Name: Nyv, Level: 60, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Lantaarn-43194, Name: Lantaarn, Level: 33, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Brewhaha-50391, Name: Brewhaha, Level: 17, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Freelf-10894, Name: Freelf, Level: 18, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Kittycatsix-63362, Name: Kittycatsix, Level: 17, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Apixhc-13798, Name: Apixhc, Level: 60, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Siljoimortal-61394, Name: Siljoimortal, Level: 8, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Alisaha-18073, Name: Alisaha, Level: 16, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Tacoxo-38282, Name: Tacoxo, Level: 8, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Cpthc-29685, Name: Cpthc, Level: 27, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Joecar-65159, Name: Joecar, Level: 11, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Arwoht-9641, Name: Arwoht, Level: 13, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Braeater-21232, Name: Braeater, Level: 18, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Löschtdich-63096, Name: Löschtdich, Level: 18, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Klayjaw-25835, Name: Klayjaw, Level: 17, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Katzenfaxen-14618, Name: Katzenfaxen, Level: 8, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Contractor-39177, Name: Contractor, Level: 22, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Mokrazuzia-35561, Name: Mokrazuzia, Level: 14, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Madguiden-14432, Name: Madguiden, Level: 29, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Hoin-20167, Name: Hoin, Level: 24, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Ermeline-39971, Name: Ermeline, Level: 26, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Adventuremag-8573, Name: Adventuremag, Level: 7, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Pavlichenko-45513, Name: Pavlichenko, Level: 25, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Madrane-13035, Name: Madrane, Level: 16, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Jbjj-16255, Name: Jbjj, Level: 26, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Blizkillme-46561, Name: Blizkillme, Level: 18, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Selirum-18287, Name: Selirum, Level: 31, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Masper-30857, Name: Masper, Level: 15, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Obscuritas-6483, Name: Obscuritas, Level: 41, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Maginot-5708, Name: Maginot, Level: 25, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Ilsalund-32326, Name: Ilsalund, Level: 19, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Herkáskanál-49444, Name: Herkáskanál, Level: 16, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Slushyturdle-34028, Name: Slushyturdle, Level: 44, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Áìà-17750, Name: Áìà, Level: 36, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Mixéry-56115, Name: Mixéry, Level: 6, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Hellydess-38541, Name: Hellydess, Level: 53, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Resus-10340, Name: Resus, Level: 26, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Merlingf-28714, Name: Merlingf, Level: 20, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Nyrdalinho-1355, Name: Nyrdalinho, Level: 13, Race: Unknown, Class: Unknown
2023-09-26 10:08:04 - ID: Qris-5305, Name: Qris, Level: 25, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Auniz-5867, Name: Auniz, Level: 27, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Kikandri-53809, Name: Kikandri, Level: 16, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Thamli-63850, Name: Thamli, Level: 29, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Tanexx-9766, Name: Tanexx, Level: 32, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Calleballe-29848, Name: Calleballe, Level: 16, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Arthurdent-16600, Name: Arthurdent, Level: 60, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Hornzz-61895, Name: Hornzz, Level: 17, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Svenlynn-39508, Name: Svenlynn, Level: 13, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Trituss-37136, Name: Trituss, Level: 53, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Razbros-40934, Name: Razbros, Level: 6, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Novoidwalker-47, Name: Novoidwalker, Level: 22, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Braxxlock-5153, Name: Braxxlock, Level: 20, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Xullna-61230, Name: Xullna, Level: 25, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Seesaw-49306, Name: Seesaw, Level: 15, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Brazzulv-2206, Name: Brazzulv, Level: 13, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Vïp-1545, Name: Vïp, Level: 22, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Rèflékz-62819, Name: Rèflékz, Level: 41, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Erythnul-17961, Name: Erythnul, Level: 13, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Wéz-12072, Name: Wéz, Level: 20, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Untiltable-734, Name: Untiltable, Level: 32, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Cutiepii-18706, Name: Cutiepii, Level: 8, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Alessil-50950, Name: Alessil, Level: 32, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Siegtbolt-50571, Name: Siegtbolt, Level: 7, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Ryqwarr-34967, Name: Ryqwarr, Level: 16, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Snowflare-6776, Name: Snowflare, Level: 14, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Tanksenpai-20751, Name: Tanksenpai, Level: 31, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Shaadynasty-21562, Name: Shaadynasty, Level: 17, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Stinkbomb-29406, Name: Stinkbomb, Level: 15, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Ratfckersam-2608, Name: Ratfckersam, Level: 5, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Vashavi-41477, Name: Vashavi, Level: 60, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Tsunadee-19674, Name: Tsunadee, Level: 23, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Ampelos-40150, Name: Ampelos, Level: 17, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Dualbrain-28455, Name: Dualbrain, Level: 60, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Wartarion-54201, Name: Wartarion, Level: 14, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Alioshä-3459, Name: Alioshä, Level: 17, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Odetari-22973, Name: Odetari, Level: 35, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Jebtiska-7009, Name: Jebtiska, Level: 10, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Ilhestizifhd-3612, Name: Ilhestizifhd, Level: 10, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Healbobi-35399, Name: Healbobi, Level: 35, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Uncleted-28335, Name: Uncleted, Level: 24, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Hopto-61135, Name: Hopto, Level: 23, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Auroriis-14224, Name: Auroriis, Level: 18, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Autoandy-38986, Name: Autoandy, Level: 10, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Nîorî-55731, Name: Nîorî, Level: 14, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Plinkington-34960, Name: Plinkington, Level: 24, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Takkii-14677, Name: Takkii, Level: 55, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Alxalxalx-61178, Name: Alxalxalx, Level: 51, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Акрела-50352, Name: Акрела, Level: 34, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Guywhoasked-32919, Name: Guywhoasked, Level: 23, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Benjiwarrior-52009, Name: Benjiwarrior, Level: 14, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Puji-44144, Name: Puji, Level: 60, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Blumenjäger-30465, Name: Blumenjäger, Level: 14, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Edman-18409, Name: Edman, Level: 7, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Shadowtank-33603, Name: Shadowtank, Level: 10, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Slashcuddle-42211, Name: Slashcuddle, Level: 24, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Asiral-6381, Name: Asiral, Level: 16, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Simplicity-49830, Name: Simplicity, Level: 21, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Keldoria-62317, Name: Keldoria, Level: 8, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Zboubax-9676, Name: Zboubax, Level: 23, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Cammie-49540, Name: Cammie, Level: 32, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Sláde-34601, Name: Sláde, Level: 14, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Holydruid-20959, Name: Holydruid, Level: 8, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Angelml-29911, Name: Angelml, Level: 10, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Avyli-1874, Name: Avyli, Level: 23, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Googirl-30243, Name: Googirl, Level: 20, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Hartmann-59926, Name: Hartmann, Level: 38, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Sába-43332, Name: Sába, Level: 54, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Juleen-52901, Name: Juleen, Level: 18, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Catchingfire-32111, Name: Catchingfire, Level: 19, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Majauraitent-21928, Name: Majauraitent, Level: 20, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Excelerohc-44770, Name: Excelerohc, Level: 16, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Reta-40086, Name: Reta, Level: 43, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Pizzaofdeath-32790, Name: Pizzaofdeath, Level: 23, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Keijin-60545, Name: Keijin, Level: 16, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Eckelpeckel-17759, Name: Eckelpeckel, Level: 16, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: 乃工卂丂丅-39829, Name: 乃工卂丂丅, Level: 30, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Merithar-54002, Name: Merithar, Level: 12, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Raizoor-45001, Name: Raizoor, Level: 5, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Scoundriell-57768, Name: Scoundriell, Level: 37, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Fivefootnine-45635, Name: Fivefootnine, Level: 17, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Nasuu-62162, Name: Nasuu, Level: 42, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Rührei-46985, Name: Rührei, Level: 16, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Iwilljudge-19259, Name: Iwilljudge, Level: 35, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Diedfromnet-40810, Name: Diedfromnet, Level: 36, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Papua-26055, Name: Papua, Level: 14, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Bigsmalls-28636, Name: Bigsmalls, Level: 16, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Akuamai-12984, Name: Akuamai, Level: 15, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Grifadin-35368, Name: Grifadin, Level: 22, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Earty-42959, Name: Earty, Level: 36, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Florinsalam-26446, Name: Florinsalam, Level: 1, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Kloaspet-45645, Name: Kloaspet, Level: 8, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Kalyopsix-7561, Name: Kalyopsix, Level: 30, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Krimz-50372, Name: Krimz, Level: 15, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Paynn-8506, Name: Paynn, Level: 13, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Moricette-36904, Name: Moricette, Level: 15, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Tyrandka-31405, Name: Tyrandka, Level: 17, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Remstor-6598, Name: Remstor, Level: 11, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Ziepeltriene-34662, Name: Ziepeltriene, Level: 14, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Heiltdichnit-7589, Name: Heiltdichnit, Level: 18, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Slaythree-25698, Name: Slaythree, Level: 20, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Havaldhc-62973, Name: Havaldhc, Level: 19, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Eritrea-17726, Name: Eritrea, Level: 22, Race: Unknown, Class: Unknown
2023-09-26 10:09:15 - ID: Urr-2285, Name: Urr, Level: 30, Race: Unknown, Class: Unknown
